sID,trialNumber,response_times,correct_order,click_order,response_correct
23,12,"[1.2818656999988889, 2.1985599999989063, 3.26539319999938, 3.8654628999993292, 4.465212400000382]","[4, 7, 5, 8, 7]","[4, 7, 5, 8, 7]",True
23,13,"[1.0484642999999778, 1.8815940000004048, 2.431152099999963, 3.048674399999072, 3.4812440000005154, 4.531428199999937]","[8, 5, 2, 6, 0, 5]","[8, 5, 2, 6, 0, 5]",True
23,14,"[1.0811919999996462, 1.6146470999992744, 2.214415700000245, 2.6484404999991966, 3.2651306000007025, 5.931253200000356]","[0, 3, 0, 3, 6, 4]","[0, 3, 0, 6, 4, 4]",False
23,15,"[1.0818490000001475, 1.7818095000002359, 2.2982202999992296, 2.864900200000193, 4.164667899998676, 4.650214600000254]","[5, 6, 5, 4, 3, 8]","[5, 6, 5, 4, 3, 8]",True
23,16,"[1.6317474000006769, 2.965501000000586, 3.315420599999925, 4.448824700000841, 7.182839299999614, 7.7812315999999555, 8.248582100000931]","[3, 7, 7, 8, 2, 4, 7]","[3, 7, 7, 8, 4, 2, 7]",False
23,17,"[1.3321175999990373, 2.214984000000186, 3.2151388000002044, 4.348602699999901, 5.331564399999479, 5.981585099998483, 6.41484539999874]","[7, 3, 5, 6, 4, 3, 7]","[7, 6, 4, 5, 3, 4, 3]",False
23,18,"[1.1982040999992023, 1.8817144000004191, 2.3820445999990625, 3.08163599999898, 3.714727700000367, 4.631696700000248, 5.247985699999845]","[1, 6, 4, 2, 3, 4, 0]","[1, 6, 4, 2, 3, 4, 0]",True
23,19,"[1.8646979999994073, 2.5814850000006118, 3.4651147999993555, 4.26484309999978, 4.798047899999801, 5.347757199999251, 5.831051400000433, 6.8647853000002215]","[3, 3, 4, 1, 4, 8, 5, 1]","[3, 5, 8, 6, 4, 1, 1, 1]",False
23,20,"[0.8318866999998136, 1.2484874000001582, 1.99822949999907, 2.8314904999988357, 3.5984692000001814, 5.2480672000001505, 5.847861499998544, 6.798521499998969]","[5, 6, 2, 5, 4, 2, 0, 4]","[5, 6, 2, 5, 4, 2, 0, 5]",False
23,21,"[2.5984480999995867, 3.1313364999987243, 3.731557499999326, 4.36495560000003, 5.381400099999155, 5.715295599999081, 6.5642661999991105, 8.048409099999844]","[8, 4, 6, 7, 4, 3, 8, 0]","[5, 3, 7, 4, 3, 8, 0, 8]",False
27,1,"[1.2486537000004319, 1.981542100000297]","[8, 0]","[8, 0]",True
27,2,"[0.7314140999997107, 1.2485324999997829]","[0, 5]","[0, 5]",True
27,3,"[1.13223730000027, 1.881370799999786]","[3, 0]","[3, 0]",True
27,4,"[1.2319428999999218, 2.315363800000341, 2.9811618000003364]","[8, 7, 0]","[8, 7, 0]",True
27,5,"[1.1148551999995107, 1.7150923999997758, 2.3817963000001328]","[2, 5, 3]","[2, 5, 3]",True
27,6,"[0.6146613999999317, 1.7321849999998449, 2.464647800000421]","[0, 7, 1]","[0, 7, 1]",True
27,7,"[0.8814387000002171, 1.7482401999996, 2.6652453999995487, 3.6316447999997763]","[2, 4, 8, 3]","[2, 4, 8, 3]",True
27,8,"[0.7313051000000996, 1.7986069999997198, 2.5995655999995506, 3.448595299999397]","[0, 7, 2, 8]","[0, 7, 2, 8]",True
27,9,"[1.2150329999994938, 1.8820998000001055, 2.9816369000000122, 3.548490000000129]","[2, 7, 1, 5]","[2, 7, 1, 5]",True
27,10,"[0.9153790000000299, 1.4313219999994544, 2.1321587000002182, 2.7321101999996245, 3.4485429999995176]","[5, 0, 8, 7, 4]","[5, 0, 8, 7, 4]",True
27,11,"[1.0152945999998337, 1.6481787000002441, 2.2507117000004655, 2.7485023999997793, 3.431706400000621]","[7, 2, 7, 7, 6]","[7, 2, 7, 7, 6]",True
27,12,"[0.9149292000001878, 1.9485882999997557, 2.4817536999998993, 3.114961499999481, 3.6645282999998017]","[1, 4, 6, 5, 0]","[1, 4, 6, 5, 0]",True
27,13,"[1.5316517000001113, 2.081703699999707, 3.049464099999568, 3.6148134999994, 4.131735199999639, 4.798084099999869]","[2, 2, 8, 2, 6, 0]","[2, 2, 8, 2, 6, 0]",True
27,14,"[1.5148067000000083, 1.897874899999806, 2.7317118999999366, 3.581739700000071, 4.648507099999733, 4.9651859999994485]","[1, 1, 5, 7, 6, 6]","[1, 1, 5, 7, 6, 6]",True
27,15,"[1.2319201000000248, 2.1823302000002514, 3.0152491999997437, 3.9148458999998184, 4.448323399999936, 5.198622300000352]","[4, 8, 6, 3, 3, 7]","[4, 8, 6, 3, 3, 7]",True
27,16,"[0.9650180999997247, 1.6318566999998438, 2.2483045999997557, 2.614958399999523, 3.2483978000000207, 3.8484051999994335, 5.281837599999562]","[2, 4, 2, 2, 6, 4, 8]","[2, 4, 2, 2, 6, 4, 8]",True
27,17,"[0.7153098999997383, 1.348465999999462, 2.0480179999995016, 3.0815477999994982, 4.215146200000163, 4.831373500000154, 5.4985344999995505]","[6, 4, 2, 5, 5, 3, 6]","[6, 4, 2, 5, 5, 3, 6]",True
27,18,"[1.6482483999998294, 2.165141799999219, 3.098116299999674, 3.9149236999992354, 4.864803799999208, 6.115063100000043, 8.164874699999928]","[3, 3, 2, 1, 1, 3, 2]","[3, 3, 2, 1, 1, 3, 2]",True
27,19,"[1.0477974000004906, 1.6478119000003062, 2.2481975000000602, 2.7330218000006425, 3.2311846000002333, 3.8812402000003203, 4.381193799999892, 4.947811500000171]","[4, 2, 7, 2, 6, 6, 4, 5]","[4, 2, 7, 2, 6, 4, 2, 5]",False
27,20,"[0.9321862999995574, 1.4817686999995203, 2.0482617999996364, 2.715113399999609, 3.448390599999584, 4.414948199999344, 5.048062299999401, 6.948533299999326]","[7, 4, 0, 2, 3, 5, 0, 4]","[7, 2, 0, 4, 3, 5, 0, 6]",False
27,21,"[1.7648870999992141, 2.881902699999955, 3.6318273999995654, 4.781376699999782, 5.464679499999875, 6.781177099999695, 7.431099199999153, 8.147972899999331]","[1, 8, 8, 3, 3, 1, 1, 3]","[1, 8, 8, 3, 3, 1, 1, 3]",True
27,22,"[1.148326999999881, 1.914790400000129, 2.831691200000023, 3.3482057000001078, 3.998580800000127, 4.59863469999982, 5.366925100000117, 6.015120699999898, 8.415088300000207]","[4, 0, 0, 5, 2, 7, 6, 8, 7]","[4, 0, 5, 2, 7, 6, 8, 7, 6]",False
27,23,"[1.1153715999998894, 2.1148367000005237, 3.0814483000003747, 3.9147822000004453, 4.798050899999907, 6.215025400000741, 10.2648992000004, 11.130995100000291, 11.748112500000389]","[6, 3, 0, 3, 0, 0, 7, 1, 6]","[6, 3, 0, 3, 0, 3, 7, 1, 6]",False
27,24,"[0.9486084999998639, 1.6317257999999129, 2.347785599999952, 3.248037999999724, 4.28131409999969, 4.99837639999987, 5.83138979999967, 6.798313999999664, 7.4979655999995884]","[5, 1, 0, 3, 0, 7, 1, 0, 1]","[5, 1, 0, 3, 0, 7, 1, 5, 1]",False
28,1,"[1.5649053999995886, 2.5817095000002155]","[3, 1]","[3, 1]",True
28,2,"[1.1835196000001815, 1.8983729000001404]","[4, 4]","[4, 4]",True
28,3,"[1.1489337000002706, 2.032109499999933]","[8, 6]","[8, 6]",True
28,4,"[0.8484005999998772, 1.8817892000006395, 3.7502494000000297]","[4, 8, 2]","[4, 8, 2]",True
28,5,"[1.3985482999996748, 2.3313249000002543, 3.448603599999842]","[4, 2, 5]","[4, 2, 5]",True
28,6,"[1.0811599000007845, 2.21483360000002, 3.7313644000005297]","[0, 1, 3]","[0, 1, 3]",True
28,7,"[0.9986857000003511, 2.2146506999997655, 3.1311446999998225, 4.015284500000234]","[8, 4, 0, 8]","[8, 4, 0, 8]",True
28,8,"[1.2820271999999022, 2.181573400000161, 2.848280500000328, 3.8993034000004627]","[6, 1, 1, 6]","[6, 1, 1, 6]",True
28,9,"[1.098436799999945, 1.965412299999116, 2.948543999999856, 3.9982247999996616]","[4, 5, 4, 3]","[4, 5, 4, 3]",True
28,10,"[1.0834555000001274, 2.031532299999526, 3.048579599999357, 4.031791499999599, 4.965007599999808]","[1, 2, 6, 7, 4]","[1, 2, 6, 7, 4]",True
28,11,"[0.8987890999997035, 1.7810938999991777, 2.71484799999962, 3.665343299999222, 4.615075999999135]","[7, 0, 1, 8, 3]","[7, 0, 1, 8, 3]",True
28,12,"[1.1983505000007426, 1.9484889000004841, 2.731373700000404, 3.881182699999954, 4.798602100000608]","[6, 5, 3, 2, 5]","[6, 5, 3, 2, 5]",True
28,13,"[0.7479533999994601, 1.631675699999505, 2.41477709999981, 3.29773380000006, 4.114865499999723, 4.7651576999996905]","[4, 6, 3, 2, 5, 8]","[4, 6, 3, 2, 5, 8]",True
28,14,"[0.9481734999999389, 1.8508196999991924, 2.599037099999805, 3.6317355999999563, 4.381968499999857, 5.264883999999256]","[0, 3, 8, 3, 6, 5]","[0, 3, 8, 3, 6, 5]",True
28,15,"[0.7979380999995556, 1.6318991999996797, 2.698671099999956, 3.414654000000155, 4.082257999999456, 4.83173910000005]","[0, 4, 6, 1, 8, 3]","[0, 4, 6, 1, 8, 3]",True
28,16,"[0.8332562000005055, 1.6811249000002135, 2.4830855000000156, 3.233122800000274, 3.898084700000254, 6.764679400000205, 7.39835949999997]","[8, 1, 4, 5, 3, 7, 4]","[8, 1, 4, 3, 5, 6, 7]",False
28,17,"[2.3650840999998763, 3.1815833000000566, 3.881397599999218, 4.681677900000068, 5.364720199999283, 6.1654100999994625, 6.9320096999999805]","[2, 4, 1, 6, 7, 3, 5]","[1, 4, 2, 6, 3, 7, 8]",False
28,18,"[0.7821316999998089, 1.5313879999994242, 2.1987898999996105, 3.081516499999452, 3.9817748999994365, 4.798155899999983, 5.5652570000002015]","[7, 0, 8, 4, 8, 1, 8]","[7, 0, 8, 4, 8, 1, 8]",True
28,19,"[0.8644355000005817, 1.6816576000001078, 2.614661000000524, 3.4979333999999653, 4.3811587999998665, 5.481541000000107, 6.464112300000124, 7.264219700000467]","[4, 8, 7, 6, 4, 6, 0, 1]","[4, 8, 7, 4, 6, 8, 0, 1]",False
28,20,"[0.8650376000005053, 1.764900199999829, 2.432456800000182, 3.1653433999999834, 3.682027500000004, 4.8482083999997485, 5.44864730000063, 6.114904699999897]","[6, 0, 7, 8, 8, 0, 3, 7]","[6, 0, 6, 7, 8, 3, 8, 7]",False
28,21,"[0.6150502000000415, 1.8153368000002956, 2.7147626999994827, 3.7984269999997196, 4.850289699999848, 5.781781300000148, 6.5816500000000815, 9.315120899999783]","[4, 5, 2, 0, 6, 7, 2, 3]","[4, 5, 2, 6, 7, 2, 3, 4]",False
29,1,"[1.1992472000001726, 2.0485242000013386]","[7, 3]","[7, 3]",True
29,2,"[1.6150825999993685, 2.2817943999998533]","[6, 7]","[6, 7]",True
29,3,"[0.6982239999997546, 1.2143806999993103]","[6, 0]","[6, 0]",True
29,4,"[0.7483470000006491, 1.4817237000006571, 2.264944900000046]","[7, 4, 7]","[7, 4, 7]",True
29,5,"[0.6979661999994278, 1.331460800000059, 1.9818460999995295]","[2, 1, 5]","[2, 1, 5]",True
29,6,"[0.5650549999991199, 1.0650857999989967, 1.715000099999088]","[5, 5, 8]","[5, 5, 8]",True
29,7,"[0.7483872000011615, 1.4809712000005675, 2.165005000000747, 2.897585300001083]","[6, 1, 6, 1]","[6, 1, 6, 1]",True
29,8,"[0.8819371000008687, 1.4147814000007202, 2.031057200001669, 2.6146423000009236]","[7, 5, 0, 1]","[7, 5, 0, 1]",True
29,9,"[0.647956200000408, 1.2983217000000877, 1.798033299999588, 2.231626000000688]","[0, 8, 2, 8]","[0, 8, 2, 8]",True
29,10,"[0.9149546000007831, 1.5152858000001288, 2.1650700000009238, 2.6314361999993707, 3.0828574000006483]","[1, 8, 3, 0, 6]","[1, 8, 3, 0, 6]",True
29,11,"[0.6815857000001415, 1.2983083999988594, 2.0813311000001704, 2.6810199999999895, 3.3485471999993024]","[6, 5, 4, 1, 7]","[6, 5, 4, 1, 7]",True
29,12,"[0.8148981999984244, 1.4650371999996423, 2.281454899999517, 2.948252499998489, 3.5650463000001764]","[3, 6, 1, 6, 8]","[3, 6, 1, 6, 8]",True
29,13,"[4.16490739999972, 4.931308499999432, 5.631207099999301, 6.0987839000008535, 6.765137599999434, 7.481162899999617]","[5, 3, 2, 8, 7, 5]","[5, 3, 2, 8, 7, 0]",False
29,14,"[0.7648435999999492, 1.4653501000011602, 2.1478612999999314, 2.764596500001062, 3.2981954000006226, 3.9479331000002276]","[4, 7, 1, 2, 1, 2]","[4, 7, 1, 2, 1, 2]",True
29,15,"[0.4649539999991248, 0.9648651000006794, 1.5314407999994728, 1.9814848999994865, 2.5319397000002937, 2.7485839999990276]","[2, 1, 0, 1, 6, 6]","[2, 1, 0, 1, 6, 6]",True
29,16,"[0.6988053000004584, 1.7651874000002863, 2.4480170999995607, 3.1148897999992187, 3.515105099999346, 4.182167099999788, 4.781359299999167]","[8, 5, 1, 2, 8, 7, 4]","[8, 5, 1, 2, 8, 7, 4]",True
29,17,"[0.8147030000000086, 1.7479027999997925, 2.448591500000475, 2.9144266999992396, 3.2814409000002343, 3.831328799999028, 4.797402500000317]","[8, 3, 6, 2, 6, 7, 1]","[8, 3, 6, 2, 6, 7, 1]",True
29,18,"[1.0815904999999475, 1.5981074000010267, 2.0985799999998562, 3.131574700000783, 3.514685300000565, 3.9482685000002675, 4.51478970000062]","[1, 0, 5, 5, 0, 6, 1]","[1, 0, 5, 5, 0, 6, 1]",True
29,19,"[0.965352700000949, 1.648704600000201, 2.2978536000009626, 2.8813189000011334, 3.4814237999999023, 3.9482200000002194, 4.481148900000335, 4.982027100000778]","[5, 6, 0, 1, 0, 1, 0, 7]","[5, 6, 0, 1, 0, 1, 0, 7]",True
29,20,"[1.4654892000016844, 2.1979009000006045, 2.915351700001338, 3.3151587000011205, 3.714914200001658, 4.198729900001126, 4.681065700000545, 5.4650227000001905]","[8, 1, 8, 8, 5, 8, 0, 7]","[8, 1, 8, 8, 5, 8, 0, 7]",True
29,21,"[0.9655990999999631, 1.5482245000002877, 1.9651286999996955, 2.331538399999772, 2.7649586999996245, 3.865307300000495, 4.314545299999736, 5.614951100000326]","[6, 8, 2, 7, 7, 2, 6, 6]","[6, 2, 8, 2, 7, 7, 2, 7]",False
29,22,"[0.6839052999985142, 1.531663399999161, 1.9317389999996522, 2.2982138999996096, 2.681628599999385, 3.5151790999989316, 3.8644502999995893, 4.1648477999988245, 4.481330299999172]","[8, 6, 3, 4, 1, 2, 0, 3, 0]","[8, 6, 4, 3, 4, 6, 0, 2, 0]",False
29,23,"[0.814801599999555, 1.5982280999996874, 2.1644813000002614, 2.6983217999986664, 3.364842899998621, 3.7976760000001377, 4.297807599999942, 4.681370000000243, 5.497592499999882]","[5, 0, 3, 5, 3, 0, 1, 0, 4]","[5, 3, 0, 5, 3, 0, 1, 4, 0]",False
29,24,"[2.3150325999995403, 2.931588699999338, 3.531137599999056, 3.7148351999985607, 4.4986101999984385, 5.014432999998462, 5.714625900000101, 6.264986599999247, 7.914935599999808]","[6, 3, 2, 0, 0, 6, 6, 1, 7]","[3, 2, 0, 0, 6, 0, 1, 7, 7]",False
30,1,"[0.9484374000003299, 1.3483871999997064]","[5, 5]","[5, 5]",True
30,2,"[0.7988907999997537, 1.5985958999999639]","[7, 8]","[7, 8]",True
30,3,"[0.46470080000017333, 0.9489070999998148]","[0, 8]","[0, 8]",True
30,4,"[0.8820806000003358, 1.3497436999996353, 1.7984728999999788]","[6, 3, 6]","[6, 3, 6]",True
30,5,"[1.1811852000000727, 1.8650988999997935, 2.5480509999997594]","[1, 6, 2]","[1, 6, 2]",True
30,6,"[0.8482963999995263, 1.4480710999996518, 2.1317575999992187]","[4, 2, 7]","[4, 2, 7]",True
30,7,"[0.7488623999997799, 1.0821167000003697, 1.86506879999979, 2.5337112000006528]","[6, 6, 5, 0]","[6, 6, 5, 0]",True
30,8,"[0.7819358000006105, 1.631708100000651, 2.182136100000207, 2.498696800000289]","[6, 4, 5, 5]","[6, 4, 5, 5]",True
30,9,"[0.6483476000003066, 1.2479245000004084, 1.7315742000000682, 2.21477380000033]","[2, 0, 1, 0]","[2, 0, 1, 0]",True
30,10,"[0.865183299999444, 1.4650504999999612, 1.9312841999999364, 2.681719399999565, 3.281273699999474]","[4, 2, 0, 2, 0]","[4, 2, 0, 2, 0]",True
30,11,"[0.9652286999998978, 1.5649883999994927, 2.047947099999874, 2.6486895999996705, 3.0656639999997424]","[6, 1, 0, 4, 8]","[6, 1, 0, 4, 8]",True
30,12,"[0.9150579999995898, 1.3983816999998453, 1.8154151999997339, 2.23180979999961, 2.765375799999674]","[1, 2, 5, 2, 7]","[1, 2, 5, 2, 7]",True
30,13,"[0.4812203999999838, 0.8981753999996727, 1.614536600000065, 1.948091100000056, 2.5315128000002005, 2.6983851000004506]","[2, 3, 1, 1, 5, 5]","[2, 3, 1, 1, 5, 5]",True
30,14,"[1.4653180000004795, 2.198002400000405, 2.7312704000005397, 3.1484779000002163, 3.448235200000454, 3.981806900000265]","[6, 2, 1, 5, 5, 4]","[6, 2, 1, 5, 5, 4]",True
30,15,"[0.6320856000002095, 1.1322786000000633, 1.6149316999999428, 2.582162900000185, 2.9822142000002714, 3.9483819000006406]","[8, 7, 4, 7, 6, 8]","[8, 7, 4, 7, 8, 6]",False
30,16,"[0.8316115999996327, 1.3156589000000167, 1.7815504000000146, 2.347884400000112, 2.8648377999998047, 3.3822001999997156, 3.898005899999589]","[1, 6, 3, 0, 2, 8, 2]","[1, 6, 3, 0, 2, 8, 2]",True
30,17,"[0.43127459999959683, 1.698469699999805, 2.0479914999996254, 2.4813414000000193, 3.064951600000313, 3.68111990000034, 4.0980862999995225]","[2, 3, 5, 2, 8, 2, 1]","[2, 5, 3, 2, 8, 2, 1]",False
30,18,"[0.6648982000006072, 0.8814572999999655, 1.2655430000004344, 1.898741599999994, 2.8319021000006614, 3.18129350000072, 3.6150577000007615]","[0, 0, 8, 7, 4, 1, 3]","[0, 0, 8, 7, 4, 1, 3]",True
30,19,"[0.41458439999951224, 1.28130179999971, 1.4310173999992912, 1.9980927999995401, 2.93147880000015, 5.631236799999897, 6.714611200000036, 7.298306599999705]","[2, 0, 0, 4, 2, 0, 5, 4]","[2, 0, 0, 4, 2, 0, 4, 5]",False
30,20,"[0.8819872999993095, 1.5152957999998762, 2.2487484999992375, 3.850277699999424, 4.315106499999274, 5.448431199999504, 6.098600599999372, 6.564948700000059]","[4, 6, 5, 3, 3, 5, 4, 1]","[4, 6, 5, 5, 3, 6, 4, 1]",False
30,21,"[1.431738299999779, 1.7814333000005718, 2.16491649999989, 2.5152728000002753, 2.965115699999842, 3.715219700000489, 4.198576300000241, 4.814800600000126]","[4, 1, 4, 8, 3, 0, 5, 7]","[4, 1, 4, 8, 3, 7, 5, 0]",False
31,1,"[0.9819348999990325, 1.9316760999990947]","[8, 5]","[8, 5]",True
31,2,"[0.9812911999997596, 1.714853800000128]","[3, 4]","[3, 4]",True
31,3,"[1.765058400000271, 2.8487174000001687]","[4, 8]","[4, 8]",True
31,4,"[0.7487427999985812, 1.71519139999873, 2.498537399998895]","[5, 6, 4]","[5, 6, 4]",True
31,5,"[1.081509499999811, 1.565051699999458, 2.3488338999995904]","[2, 2, 7]","[2, 2, 7]",True
31,6,"[1.0653884000003018, 1.7981400999997277, 1.981421999998929]","[5, 0, 0]","[5, 0, 0]",True
31,7,"[0.9479731999999785, 1.6819347000000562, 1.8816786000006687, 2.5650966000011977]","[1, 6, 6, 4]","[1, 6, 6, 4]",True
31,8,"[0.6982880999985355, 1.4149837999993906, 2.0151028000000224, 2.6151708999987022]","[5, 3, 4, 5]","[5, 3, 4, 5]",True
31,9,"[1.082187600000907, 1.7650891000012052, 2.4146611000014673, 3.065114100001665]","[7, 2, 1, 7]","[7, 2, 1, 7]",True
31,10,"[0.7649225000004662, 1.4148391999988235, 1.6150304999991931, 2.3812694999996893, 3.0317214999995485]","[5, 4, 4, 2, 8]","[5, 4, 4, 2, 8]",True
31,11,"[0.6982786999997188, 1.1646424999998999, 1.798006600000008, 2.3817598999994516, 3.0646405999996205]","[5, 1, 2, 4, 0]","[5, 1, 2, 4, 0]",True
31,12,"[0.5978025000003981, 1.731790900001215, 2.2815132000014273, 2.9321660000005068, 3.665240400001494]","[0, 4, 1, 8, 7]","[0, 4, 1, 8, 7]",True
31,13,"[0.6487434999999095, 1.2992761000004975, 1.9318531999997504, 2.548685599998862, 3.181315199999517, 5.332179900000483]","[5, 7, 3, 5, 7, 0]","[5, 7, 3, 5, 0, 7]",False
31,14,"[0.7647980999990978, 1.465362599999935, 2.048517899998842, 4.715496099999655, 5.3815998999998556, 6.131747299999915]","[0, 6, 4, 0, 2, 8]","[0, 6, 4, 8, 2, 8]",False
31,15,"[1.148474300000089, 1.6819237999989127, 2.3315137999998115, 2.964883699998609, 3.3818814999995084, 4.064833200000066]","[5, 5, 3, 4, 4, 0]","[5, 5, 3, 4, 4, 0]",True
31,16,"[0.9149043999987043, 3.148420499999702, 3.8816569999999047, 4.064693099999204, 5.032119299999977, 6.881370299999617, 8.26468339999883]","[1, 4, 3, 7, 2, 2, 6]","[1, 4, 3, 3, 7, 2, 2]",False
31,17,"[1.181439500000124, 2.331130500000654, 3.3981807000000117, 4.498495100000582, 5.414872999999716, 8.31492849999995, 9.498177299999952]","[0, 0, 4, 0, 4, 6, 3]","[0, 0, 4, 6, 3, 4, 3]",False
31,18,"[0.9318500000008498, 2.05032410000058, 2.798616400001265, 3.4483593000004475, 4.215191999999661, 6.048408800001198, 6.78162809999958]","[6, 5, 8, 2, 7, 5, 6]","[6, 5, 8, 2, 7, 5, 6]",True
31,19,"[0.7487823999999819, 4.548005100001319, 5.948292200000651, 6.364769400001023, 6.981277099999716, 8.314962800001013, 9.098150700001497, 11.331177600000956]","[6, 0, 4, 1, 1, 8, 4, 2]","[6, 0, 4, 4, 1, 8, 2, 2]",False
31,20,"[1.1154420000002574, 2.482002900000225, 3.2980888999991294, 4.731443399999989, 6.398491899999499, 7.048130999999557, 7.798321499998565, 9.414912000000186]","[7, 6, 2, 3, 8, 2, 0, 7]","[7, 6, 2, 0, 8, 2, 6, 2]",False
31,21,"[1.265041000000565, 2.2986545999992813, 3.0485294999998587, 3.8484021999993274, 5.450326700000005, 6.114958399999523, 6.731815999999526, 10.448083200000838]","[1, 6, 7, 6, 7, 4, 5, 7]","[1, 6, 7, 6, 7, 5, 4, 1]",False
32,1,"[0.9489123000003019, 1.2821964000013395]","[8, 8]","[8, 8]",True
32,2,"[0.9816311000013229, 1.6655017000011867]","[3, 6]","[3, 6]",True
32,3,"[0.8647352999996656, 1.6984528000011778]","[2, 3]","[2, 3]",True
32,4,"[0.6487307999996119, 1.3648831999998947, 2.1983796000004077]","[5, 0, 2]","[5, 0, 2]",True
32,5,"[1.1169427000004362, 1.415221000001111, 1.9314456000010978]","[8, 8, 0]","[8, 8, 0]",True
32,6,"[0.7485032000004139, 1.4986554000006436, 2.1319573000000673]","[3, 5, 4]","[3, 5, 4]",True
32,7,"[0.5313415999989957, 1.5981074999999691, 2.2663924999997107, 2.914874999998574]","[3, 1, 7, 2]","[3, 1, 7, 2]",True
32,8,"[0.8817347000003792, 1.5145929000009346, 2.1319333000010374, 2.6820774000007077]","[2, 0, 5, 4]","[2, 0, 5, 4]",True
32,9,"[0.7174928999993426, 1.215091100000791, 1.6480640999998286, 1.8479888000001665]","[5, 2, 1, 1]","[5, 2, 1, 1]",True
32,10,"[0.9145697000003565, 1.4984502000006614, 1.9488696000007621, 2.7320321000006516, 3.731822800000373]","[0, 6, 8, 7, 4]","[0, 6, 8, 7, 4]",True
32,11,"[0.9979797000014514, 1.531504300000961, 2.131734900000083, 2.849866700000348, 3.481039199999941]","[1, 2, 4, 6, 0]","[1, 2, 4, 6, 0]",True
32,12,"[0.8478556999998546, 1.6479684999994788, 2.215088299999479, 2.8651981000002706, 3.6647049999992305]","[1, 0, 8, 6, 1]","[1, 0, 8, 6, 1]",True
32,13,"[0.9153532999989693, 1.1156960999996954, 1.9488034000005428, 2.71554549999928, 3.498825799999395, 4.298558000000412]","[6, 6, 7, 8, 7, 8]","[6, 6, 7, 8, 7, 8]",True
32,14,"[0.8150022999998328, 1.5148685000003752, 2.300030800000968, 3.181362999999692, 3.8150865999996313, 4.414555299999847]","[5, 7, 6, 1, 7, 1]","[5, 7, 6, 5, 7, 1]",False
32,15,"[0.8823513000006642, 1.6831129000001965, 2.5156533000008494, 2.7989266000004136, 3.548332099999243, 3.8152704000003723]","[7, 6, 7, 7, 4, 4]","[7, 6, 7, 7, 4, 4]",True
32,16,"[0.83109610000065, 1.4485765999997966, 2.1476097000013397, 5.097922200000539, 5.597634800000378, 6.147915600000488, 6.414614900000743]","[0, 8, 1, 3, 0, 3, 3]","[0, 8, 1, 3, 0, 3, 3]",True
32,17,"[1.2317210999990493, 1.7486033999994106, 2.2487069999988307, 2.781743399998959, 4.199314499999673, 4.798823899998752, 5.31518159999905]","[6, 8, 3, 6, 7, 5, 3]","[3, 6, 8, 3, 3, 7, 5]",False
32,18,"[0.9652413000003435, 3.116520599998694, 3.614589099999648, 5.248105399999986, 5.981143699998938, 6.698072699999102, 8.114952199999607]","[4, 6, 0, 8, 0, 2, 6]","[6, 8, 3, 2, 0, 6, 6]",False
32,19,"[1.4152709000009054, 2.3319078000004083, 3.331352799999877, 6.014992399999755, 7.581949000001259, 8.96635470000001, 9.614851000000272, 11.315334099999745]","[7, 1, 3, 5, 1, 6, 4, 1]","[7, 3, 1, 5, 6, 1, 4, 7]",False
32,20,"[1.0652945999991061, 1.998919699999533, 4.114793200000349, 4.800127299999076, 5.498826900000495, 6.2982876999994915, 9.098212900000362, 9.714633399999002]","[7, 6, 6, 3, 8, 3, 8, 1]","[7, 6, 3, 6, 8, 1, 3, 3]",False
